Initial Temperature,Temperature Length,Cooling Ratio,num_non_improve,Runtime,Kemeny Score,Rating
59.443582312924455,16,0.9605960100000002,2849.6278618339807,0.07562799999982417,98,7.411543999982769
59.443582312924455,18,0.7859421900000001,2331.513705136893,0.04213949999984834,436,18.372821999933876
59.443582312924455,18,0.7859421900000001,2590.5707834854366,0.06611150000003363,303,20.03178450001019
59.443582312924455,18,0.7859421900000001,2849.6278618339807,0.05396820000009939,295,15.920619000029319
59.443582312924455,18,0.8732691000000001,2331.513705136893,0.047772200000054,371,17.723486200020034
59.443582312924455,18,0.8732691000000001,2590.5707834854366,0.056093599999940125,337,18.903543199979822
59.443582312924455,18,0.8732691000000001,2849.6278618339807,0.04663899999991372,336,15.67070399997101
59.443582312924455,18,0.9605960100000002,2331.513705136893,0.0498138000000381,105,5.2304490000040005
59.443582312924455,18,0.9605960100000002,2590.5707834854366,0.053322500000149375,108,5.7588300000161325
59.443582312924455,18,0.9605960100000002,2849.6278618339807,0.09049490000006699,112,10.135428800007503
48.635658256029096,14,0.7859421900000001,2331.513705136893,0.04071080000016991,386,15.714368800065586
48.635658256029096,14,0.7859421900000001,2590.5707834854366,0.042118599999867,410,17.26862599994547
48.635658256029096,14,0.7859421900000001,2849.6278618339807,0.056577799999786293,428,24.215298399908534
48.635658256029096,14,0.8732691000000001,2331.513705136893,0.03845339999998032,327,12.574261799993565
48.635658256029096,14,0.8732691000000001,2590.5707834854366,0.06100659999992786,279,17.020841399979872
48.635658256029096,14,0.8732691000000001,2849.6278618339807,0.04197659999999814,258,10.829962799999521
48.635658256029096,14,0.9605960100000002,2331.513705136893,0.05841099999997823,109,6.366798999997627
48.635658256029096,14,0.9605960100000002,2590.5707834854366,0.06467270000007375,101,6.531942700007448
48.635658256029096,14,0.9605960100000002,2849.6278618339807,0.05777239999997619,103,5.950557199997547
48.635658256029096,16,0.7859421900000001,2331.513705136893,0.05517540000005283,287,15.835339800015163
48.635658256029096,16,0.7859421900000001,2590.5707834854366,0.04338069999994332,348,15.096483599980274
48.635658256029096,16,0.7859421900000001,2849.6278618339807,0.04380340000011529,377,16.513881800043464
48.635658256029096,16,0.8732691000000001,2331.513705136893,0.04335259999993468,376,16.30057759997544
48.635658256029096,16,0.8732691000000001,2590.5707834854366,0.06239970000001449,101,6.302369700001464
48.635658256029096,16,0.8732691000000001,2849.6278618339807,0.07551069999999527,127,9.589858899999399
48.635658256029096,16,0.9605960100000002,2331.513705136893,0.07340960000010455,127,9.323019200013277
48.635658256029096,16,0.9605960100000002,2590.5707834854366,0.04915150000010726,120,5.8981800000128715
48.635658256029096,16,0.9605960100000002,2849.6278618339807,0.04980769999997392,113,5.628270099997053
48.635658256029096,18,0.7859421900000001,2331.513705136893,0.04253739999990103,128,5.444787199987331
48.635658256029096,18,0.7859421900000001,2590.5707834854366,0.038081099999999424,373,14.204250299999785
48.635658256029096,18,0.7859421900000001,2849.6278618339807,0.05140369999980976,264,13.570576799949777
48.635658256029096,18,0.8732691000000001,2331.513705136893,0.041748699999970995,265,11.063405499992314
48.635658256029096,18,0.8732691000000001,2590.5707834854366,0.03806540000005043,281,10.696377400014171
48.635658256029096,18,0.8732691000000001,2849.6278618339807,0.07782569999994848,130,10.117340999993303
48.635658256029096,18,0.9605960100000002,2331.513705136893,0.05166220000000976,113,5.837828600001103
48.635658256029096,18,0.9605960100000002,2590.5707834854366,0.06176000000004933,98,6.052480000004834
48.635658256029096,18,0.9605960100000002,2849.6278618339807,0.06371369999988019,130,8.282780999984425
54.039620284476776,14,0.7859421900000001,2331.513705136893,0.04677409999999327,388,18.148350799997388
54.039620284476776,14,0.7859421900000001,2590.5707834854366,0.0446353000002091,419,18.702190700087613
54.039620284476776,14,0.7859421900000001,2849.6278618339807,0.04539719999979752,345,15.662033999930145
54.039620284476776,14,0.8732691000000001,2331.513705136893,0.05008280000015475,122,6.110101600018879
54.039620284476776,14,0.8732691000000001,2590.5707834854366,0.05984960000000683,117,7.002403200000799
54.039620284476776,14,0.8732691000000001,2849.6278618339807,0.05583410000008371,414,23.115317400034655
54.039620284476776,14,0.9605960100000002,2331.513705136893,0.04966039999999339,99,4.916379599999345
54.039620284476776,14,0.9605960100000002,2590.5707834854366,0.05868940000004841,110,6.455834000005325
54.039620284476776,14,0.9605960100000002,2849.6278618339807,0.09437969999999041,107,10.098627899998974
54.039620284476776,16,0.7859421900000001,2331.513705136893,0.05779779999988932,424,24.506267199953072
54.039620284476776,16,0.7859421900000001,2590.5707834854366,0.04227790000004461,291,12.302868900012982
54.039620284476776,16,0.7859421900000001,2849.6278618339807,0.07033999999998741,335,23.563899999995783
54.039620284476776,16,0.8732691000000001,2331.513705136893,0.05412590000014461,271,14.66811890003919
54.039620284476776,16,0.8732691000000001,2590.5707834854366,0.05580690000010691,428,23.885353200045756
54.039620284476776,16,0.8732691000000001,2849.6278618339807,0.06362800000010793,311,19.788308000033567
54.039620284476776,16,0.9605960100000002,2331.513705136893,0.05800060000001395,118,6.844070800001646
54.039620284476776,16,0.9605960100000002,2590.5707834854366,0.05979890000003252,158,9.448226200005138
54.039620284476776,16,0.9605960100000002,2849.6278618339807,0.06208040000001347,116,7.201326400001562
54.039620284476776,18,0.7859421900000001,2331.513705136893,0.0496355999998741,390,19.3578839999509
54.039620284476776,18,0.7859421900000001,2590.5707834854366,0.05383999999980915,408,21.966719999922134
54.039620284476776,18,0.7859421900000001,2849.6278618339807,0.04725690000009308,369,17.437796100034348
54.039620284476776,18,0.8732691000000001,2331.513705136893,0.05012699999997494,284,14.236067999992883
54.039620284476776,18,0.8732691000000001,2590.5707834854366,0.06559659999993528,282,18.49824119998175
54.039620284476776,18,0.8732691000000001,2849.6278618339807,0.0554680999998709,371,20.578665099952104
54.039620284476776,18,0.9605960100000002,2331.513705136893,0.05938050000008843,92,5.463006000008136
54.039620284476776,18,0.9605960100000002,2590.5707834854366,0.061006399999996574,113,6.893723199999613
54.039620284476776,18,0.9605960100000002,2849.6278618339807,0.07730839999999262,89,6.880447599999343
59.443582312924455,14,0.7859421900000001,2331.513705136893,0.03260980000004565,356,11.609088800016252
59.443582312924455,14,0.7859421900000001,2590.5707834854366,0.04458440000007613,377,16.8083188000287
59.443582312924455,14,0.7859421900000001,2849.6278618339807,0.051911999999902037,376,19.518911999963166
59.443582312924455,14,0.8732691000000001,2331.513705136893,0.06730399999992187,212,14.268447999983437
59.443582312924455,14,0.8732691000000001,2590.5707834854366,0.04267579999986992,429,18.307918199944197
59.443582312924455,14,0.8732691000000001,2849.6278618339807,0.04976160000001073,408,20.302732800004378
59.443582312924455,14,0.9605960100000002,2331.513705136893,0.05798159999994823,92,5.334307199995237
59.443582312924455,14,0.9605960100000002,2590.5707834854366,0.06361969999989014,128,8.143321599985939
59.443582312924455,14,0.9605960100000002,2849.6278618339807,0.07290500000021893,246,17.934630000053858
59.443582312924455,16,0.7859421900000001,2331.513705136893,0.06008129999986522,438,26.315609399940968
59.443582312924455,16,0.7859421900000001,2590.5707834854366,0.041810299999951894,312,13.044813599984991
59.443582312924455,16,0.7859421900000001,2849.6278618339807,0.04478319999998348,334,14.957588799994483
59.443582312924455,16,0.8732691000000001,2331.513705136893,0.052521099999921717,236,12.394979599981525
59.443582312924455,16,0.8732691000000001,2590.5707834854366,0.04385289999981978,302,13.243575799945575
59.443582312924455,16,0.8732691000000001,2849.6278618339807,0.04347319999988031,293,12.73764759996493
59.443582312924455,16,0.9605960100000002,2331.513705136893,0.050749699999869335,342,17.356397399955313
59.443582312924455,16,0.9605960100000002,2590.5707834854366,0.06578080000008413,90,5.9202720000075715
59.443582312924455,16,0.9605960100000002,2849.6278618339807,0.054186300000083065,107,5.797934100008888
59.443582312924455,18,0.7859421900000001,2331.513705136893,0.039372899999989386,417,16.418499299995574
59.443582312924455,18,0.7859421900000001,2590.5707834854366,0.03790230000004158,261,9.892500300010852
59.443582312924455,18,0.7859421900000001,2849.6278618339807,0.05206050000015239,243,12.65070150003703
59.443582312924455,18,0.8732691000000001,2331.513705136893,0.04518540000003668,392,17.71267680001438
59.443582312924455,18,0.8732691000000001,2590.5707834854366,0.05915829999980815,303,17.92496489994187
59.443582312924455,18,0.8732691000000001,2849.6278618339807,0.0641425999999683,270,17.31850199999144
59.443582312924455,18,0.9605960100000002,2331.513705136893,0.05462079999983871,113,6.172150399981774
59.443582312924455,18,0.9605960100000002,2590.5707834854366,0.05990930000007211,115,6.889569500008292
59.443582312924455,18,0.9605960100000002,2849.6278618339807,0.07566829999996116,127,9.609874099995068
48.635658256029096,14,0.7859421900000001,2331.513705136893,0.041276899999957095,391,16.139267899983224
48.635658256029096,14,0.7859421900000001,2590.5707834854366,0.06744419999995444,267,18.007601399987834
48.635658256029096,14,0.7859421900000001,2849.6278618339807,0.0720777999999882,394,28.39865319999535
48.635658256029096,14,0.8732691000000001,2331.513705136893,0.03697349999993094,386,14.271770999973342
48.635658256029096,14,0.8732691000000001,2590.5707834854366,0.048235400000066875,320,15.4353280000214
48.635658256029096,14,0.8732691000000001,2849.6278618339807,0.044229200000017954,371,16.40903320000666
48.635658256029096,14,0.9605960100000002,2331.513705136893,0.05779320000010557,91,5.259181200009607
48.635658256029096,14,0.9605960100000002,2590.5707834854366,0.06538799999998446,276,18.04708799999571
48.635658256029096,14,0.9605960100000002,2849.6278618339807,0.04586640000002262,281,12.888458400006357
48.635658256029096,16,0.7859421900000001,2331.513705136893,0.04460000000017317,359,16.011400000062167
48.635658256029096,16,0.7859421900000001,2590.5707834854366,0.06619559999990088,296,19.59389759997066
48.635658256029096,16,0.7859421900000001,2849.6278618339807,0.05466169999999693,386,21.099416199998814
48.635658256029096,16,0.8732691000000001,2331.513705136893,0.04934010000010858,381,18.798578100041368
48.635658256029096,16,0.8732691000000001,2590.5707834854366,0.0742742999998427,252,18.71712359996036
48.635658256029096,16,0.8732691000000001,2849.6278618339807,0.06620959999986553,252,16.684819199966114
48.635658256029096,16,0.9605960100000002,2331.513705136893,0.0555787999999211,253,14.061436399980039
48.635658256029096,16,0.9605960100000002,2590.5707834854366,0.05434660000014446,101,5.489006600014591
48.635658256029096,16,0.9605960100000002,2849.6278618339807,0.058669300000019575,89,5.221567700001742
48.635658256029096,18,0.7859421900000001,2331.513705136893,0.03775079999991249,266,10.041712799976722
48.635658256029096,18,0.7859421900000001,2590.5707834854366,0.05027800000016214,438,22.021764000071016
48.635658256029096,18,0.7859421900000001,2849.6278618339807,0.08357969999997295,316,26.41118519999145
48.635658256029096,18,0.8732691000000001,2331.513705136893,0.06874050000010357,226,15.535353000023406
48.635658256029096,18,0.8732691000000001,2590.5707834854366,0.07718199999999342,281,21.68814199999815
48.635658256029096,18,0.8732691000000001,2849.6278618339807,0.047389100000145845,319,15.117122900046525
48.635658256029096,18,0.9605960100000002,2331.513705136893,0.06624550000015006,126,8.346933000018907
48.635658256029096,18,0.9605960100000002,2590.5707834854366,0.07344220000004498,117,8.592737400005262
48.635658256029096,18,0.9605960100000002,2849.6278618339807,0.08657949999997072,100,8.657949999997072
54.039620284476776,14,0.7859421900000001,2331.513705136893,0.05600000000004002,324,18.144000000012966
54.039620284476776,14,0.7859421900000001,2590.5707834854366,0.05403950000004443,320,17.292640000014217
54.039620284476776,14,0.7859421900000001,2849.6278618339807,0.04849999999987631,408,19.787999999949534
54.039620284476776,14,0.8732691000000001,2331.513705136893,0.03457720000005793,274,9.474152800015872
54.039620284476776,14,0.8732691000000001,2590.5707834854366,0.0449989999999616,376,16.91962399998556
54.039620284476776,14,0.8732691000000001,2849.6278618339807,0.04956040000001849,297,14.719438800005491
54.039620284476776,14,0.9605960100000002,2331.513705136893,0.047316599999930986,118,5.583358799991856
54.039620284476776,14,0.9605960100000002,2590.5707834854366,0.05920220000007248,109,6.4530398000079
54.039620284476776,14,0.9605960100000002,2849.6278618339807,0.06133219999992434,245,15.026388999981464
54.039620284476776,16,0.7859421900000001,2331.513705136893,0.07075729999996838,411,29.081250299987005
54.039620284476776,16,0.7859421900000001,2590.5707834854366,0.06576189999987037,264,17.361141599965777
54.039620284476776,16,0.7859421900000001,2849.6278618339807,0.04633579999995163,322,14.920127599984426
54.039620284476776,16,0.8732691000000001,2331.513705136893,0.0475442000001749,127,6.038113400022212
54.039620284476776,16,0.8732691000000001,2590.5707834854366,0.1073122999998759,137,14.701785099982999
54.039620284476776,16,0.8732691000000001,2849.6278618339807,0.038831200000004173,358,13.901569600001494
54.039620284476776,16,0.9605960100000002,2331.513705136893,0.061556000000109634,244,15.01966400002675
54.039620284476776,16,0.9605960100000002,2590.5707834854366,0.050713500000028944,117,5.933479500003386
54.039620284476776,16,0.9605960100000002,2849.6278618339807,0.08126289999995606,122,9.91407379999464
54.039620284476776,18,0.7859421900000001,2331.513705136893,0.0581789000000299,392,22.80612880001172
54.039620284476776,18,0.7859421900000001,2590.5707834854366,0.04865769999992153,284,13.818786799977715
54.039620284476776,18,0.7859421900000001,2849.6278618339807,0.050846699999965494,411,20.89799369998582
54.039620284476776,18,0.8732691000000001,2331.513705136893,0.06579540000007,252,16.58044080001764
54.039620284476776,18,0.8732691000000001,2590.5707834854366,0.053490400000100635,125,6.686300000012579
54.039620284476776,18,0.8732691000000001,2849.6278618339807,0.07635899999991125,312,23.82400799997231
54.039620284476776,18,0.9605960100000002,2331.513705136893,0.05944950000002791,91,5.40990450000254
54.039620284476776,18,0.9605960100000002,2590.5707834854366,0.0659422999999606,110,7.253652999995666
54.039620284476776,18,0.9605960100000002,2849.6278618339807,0.0703708999999435,98,6.896348199994463
59.443582312924455,14,0.7859421900000001,2331.513705136893,0.060148600000047736,344,20.69111840001642
59.443582312924455,14,0.7859421900000001,2590.5707834854366,0.05872759999988375,344,20.20229439996001
59.443582312924455,14,0.7859421900000001,2849.6278618339807,0.07244089999994685,346,25.06455139998161
59.443582312924455,14,0.8732691000000001,2331.513705136893,0.043436700000029305,257,11.163231900007531
59.443582312924455,14,0.8732691000000001,2590.5707834854366,0.07382330000018555,183,13.509663900033956
59.443582312924455,14,0.8732691000000001,2849.6278618339807,0.055205300000125135,261,14.40858330003266
59.443582312924455,14,0.9605960100000002,2331.513705136893,0.04656180000006316,110,5.121798000006947
59.443582312924455,14,0.9605960100000002,2590.5707834854366,0.06435899999996764,124,7.980515999995987
59.443582312924455,14,0.9605960100000002,2849.6278618339807,0.0587447999998858,117,6.8731415999866385
59.443582312924455,16,0.7859421900000001,2331.513705136893,0.039388099999996484,378,14.888701799998671
59.443582312924455,16,0.7859421900000001,2590.5707834854366,0.056022299999995084,299,16.75066769999853
59.443582312924455,16,0.7859421900000001,2849.6278618339807,0.05732890000012958,341,19.549154900044186
59.443582312924455,16,0.8732691000000001,2331.513705136893,0.04802740000013728,181,8.692959400024847
59.443582312924455,16,0.8732691000000001,2590.5707834854366,0.049715999999989435,322,16.008551999996598
59.443582312924455,16,0.8732691000000001,2849.6278618339807,0.05866500000001906,245,14.37292500000467
59.443582312924455,16,0.9605960100000002,2331.513705136893,0.06516759999999522,210,13.685195999998996
59.443582312924455,16,0.9605960100000002,2590.5707834854366,0.06132260000003953,122,7.4813572000048225
59.443582312924455,16,0.9605960100000002,2849.6278618339807,0.0738563999998405,123,9.084337199980382
59.443582312924455,18,0.7859421900000001,2331.513705136893,0.04613289999997505,295,13.60920549999264
59.443582312924455,18,0.7859421900000001,2590.5707834854366,0.044022600000062084,431,18.97374060002676
59.443582312924455,18,0.7859421900000001,2849.6278618339807,0.05062040000007073,282,14.274952800019946
59.443582312924455,18,0.8732691000000001,2331.513705136893,0.037303100000144696,397,14.809330700057444
59.443582312924455,18,0.8732691000000001,2590.5707834854366,0.04577390000008563,373,17.07366470003194
59.443582312924455,18,0.8732691000000001,2849.6278618339807,0.05471499999998741,237,12.967454999997017
59.443582312924455,18,0.9605960100000002,2331.513705136893,0.055695099999866216,121,6.739107099983812
59.443582312924455,18,0.9605960100000002,2590.5707834854366,0.06880580000006375,114,7.843861200007268
59.443582312924455,18,0.9605960100000002,2849.6278618339807,0.08558730000004289,119,10.184888700005104
48.635658256029096,14,0.7859421900000001,2331.513705136893,0.03563699999995151,301,10.726736999985405
48.635658256029096,14,0.7859421900000001,2590.5707834854366,0.03950299999996787,394,15.56418199998734
48.635658256029096,14,0.7859421900000001,2849.6278618339807,0.0683160000000953,390,26.643240000037167
48.635658256029096,14,0.8732691000000001,2331.513705136893,0.044914899999866975,341,15.315980899954639
48.635658256029096,14,0.8732691000000001,2590.5707834854366,0.055993299999954615,363,20.325567899983525
48.635658256029096,14,0.8732691000000001,2849.6278618339807,0.050149800000099276,262,13.13924760002601
48.635658256029096,14,0.9605960100000002,2331.513705136893,0.05657840000003489,133,7.52492720000464
48.635658256029096,14,0.9605960100000002,2590.5707834854366,0.06813869999996314,133,9.062447099995097
48.635658256029096,14,0.9605960100000002,2849.6278618339807,0.061172899999974106,112,6.8513647999971
48.635658256029096,16,0.7859421900000001,2331.513705136893,0.03835989999993217,399,15.305600099972935
48.635658256029096,16,0.7859421900000001,2590.5707834854366,0.039608499999985725,399,15.803791499994304
48.635658256029096,16,0.7859421900000001,2849.6278618339807,0.040491499999916414,383,15.508244499967986
48.635658256029096,16,0.8732691000000001,2331.513705136893,0.037931999999955224,359,13.617587999983925
48.635658256029096,16,0.8732691000000001,2590.5707834854366,0.06837309999991703,124,8.478264399989712
48.635658256029096,16,0.8732691000000001,2849.6278618339807,0.05706309999982295,359,20.48565289993644
48.635658256029096,16,0.9605960100000002,2331.513705136893,0.06412900000009358,99,6.348771000009265
48.635658256029096,16,0.9605960100000002,2590.5707834854366,0.04546189999996386,111,5.046270899995989
48.635658256029096,16,0.9605960100000002,2849.6278618339807,0.0815880999998626,98,7.9956337999865355
48.635658256029096,18,0.7859421900000001,2331.513705136893,0.03996100000017577,437,17.462957000076813
48.635658256029096,18,0.7859421900000001,2590.5707834854366,0.08904250000000502,304,27.068920000001526
48.635658256029096,18,0.7859421900000001,2849.6278618339807,0.0712376999999833,284,20.23150679999526
48.635658256029096,18,0.8732691000000001,2331.513705136893,0.05135440000003655,209,10.733069600007639
48.635658256029096,18,0.8732691000000001,2590.5707834854366,0.0527823999998418,139,7.33675359997801
48.635658256029096,18,0.8732691000000001,2849.6278618339807,0.03979030000004968,356,14.165346800017687
48.635658256029096,18,0.9605960100000002,2331.513705136893,0.06514169999991282,111,7.230728699990323
48.635658256029096,18,0.9605960100000002,2590.5707834854366,0.08128420000002734,100,8.128420000002734
48.635658256029096,18,0.9605960100000002,2849.6278618339807,0.05258260000005066,112,5.889251200005674
54.039620284476776,14,0.7859421900000001,2331.513705136893,0.036845599999878687,376,13.853945599954386
54.039620284476776,14,0.7859421900000001,2590.5707834854366,0.051554699999996956,322,16.60061339999902
54.039620284476776,14,0.7859421900000001,2849.6278618339807,0.04428990000019439,421,18.64604790008184
54.039620284476776,14,0.8732691000000001,2331.513705136893,0.03874199999995653,283,10.963985999987699
54.039620284476776,14,0.8732691000000001,2590.5707834854366,0.04946410000002288,117,5.787299700002677
54.039620284476776,14,0.8732691000000001,2849.6278618339807,0.04144129999986035,388,16.079224399945815
54.039620284476776,14,0.9605960100000002,2331.513705136893,0.08279229999993731,255,21.112036499984015
54.039620284476776,14,0.9605960100000002,2590.5707834854366,0.047437500000114596,113,5.360437500012949
54.039620284476776,14,0.9605960100000002,2849.6278618339807,0.07924470000011752,92,7.290512400010812
54.039620284476776,16,0.7859421900000001,2331.513705136893,0.05517900000018017,258,14.236182000046483
54.039620284476776,16,0.7859421900000001,2590.5707834854366,0.0520129999999881,287,14.927730999996584
54.039620284476776,16,0.7859421900000001,2849.6278618339807,0.037732999999889216,376,14.187607999958345
54.039620284476776,16,0.8732691000000001,2331.513705136893,0.04348789999994551,102,4.435765799994442
54.039620284476776,16,0.8732691000000001,2590.5707834854366,0.07120660000009593,151,10.752196600014486
54.039620284476776,16,0.8732691000000001,2849.6278618339807,0.052663799999891125,220,11.586035999976048
54.039620284476776,16,0.9605960100000002,2331.513705136893,0.057447099999990314,137,7.870252699998673
54.039620284476776,16,0.9605960100000002,2590.5707834854366,0.04877899999996771,485,23.65781499998434
54.039620284476776,16,0.9605960100000002,2849.6278618339807,0.06358579999982794,98,6.231408399983138
54.039620284476776,18,0.7859421900000001,2331.513705136893,0.06061619999991308,114,6.910246799990091
54.039620284476776,18,0.7859421900000001,2590.5707834854366,0.0491504999999961,280,13.762139999998908
54.039620284476776,18,0.7859421900000001,2849.6278618339807,0.05178279999995539,388,20.09172639998269
54.039620284476776,18,0.8732691000000001,2331.513705136893,0.05164820000004511,255,13.170291000011503
54.039620284476776,18,0.8732691000000001,2590.5707834854366,0.054530900000145266,288,15.704899200041837
54.039620284476776,18,0.8732691000000001,2849.6278618339807,0.06872339999995347,434,29.825955599979807
54.039620284476776,18,0.9605960100000002,2331.513705136893,0.05256680000002234,144,7.569619200003217
54.039620284476776,18,0.9605960100000002,2590.5707834854366,0.06023419999996804,233,14.034568599992554
54.039620284476776,18,0.9605960100000002,2849.6278618339807,0.07188360000009197,118,8.482264800010853
59.443582312924455,14,0.7859421900000001,2331.513705136893,0.040259899999909976,394,15.86240059996453
59.443582312924455,14,0.7859421900000001,2590.5707834854366,0.041842300000098476,406,16.98797380003998
59.443582312924455,14,0.7859421900000001,2849.6278618339807,0.04955359999985376,437,21.654923199936093
59.443582312924455,14,0.8732691000000001,2331.513705136893,0.05643029999987448,282,15.913344599964603
59.443582312924455,14,0.8732691000000001,2590.5707834854366,0.041401500000119995,373,15.442759500044758
59.443582312924455,14,0.8732691000000001,2849.6278618339807,0.05961110000021108,359,21.400384900075778
59.443582312924455,14,0.9605960100000002,2331.513705136893,0.04813940000008188,187,9.002067800015311
59.443582312924455,14,0.9605960100000002,2590.5707834854366,0.04769499999997606,101,4.817194999997582
59.443582312924455,14,0.9605960100000002,2849.6278618339807,0.05482579999988957,108,5.921186399988073
59.443582312924455,16,0.7859421900000001,2331.513705136893,0.041900600000190025,302,12.653981200057387
59.443582312924455,16,0.7859421900000001,2590.5707834854366,0.08384389999991981,289,24.230887099976826
59.443582312924455,16,0.7859421900000001,2849.6278618339807,0.04869890000009036,417,20.30744130003768
59.443582312924455,16,0.8732691000000001,2331.513705136893,0.05744519999984732,388,22.28873759994076
59.443582312924455,16,0.8732691000000001,2590.5707834854366,0.051902400000017224,267,13.857940800004599
59.443582312924455,16,0.8732691000000001,2849.6278618339807,0.05017629999997553,265,13.296719499993515
59.443582312924455,16,0.9605960100000002,2331.513705136893,0.07342210000001614,117,8.590385700001889
59.443582312924455,16,0.9605960100000002,2590.5707834854366,0.07124270000008437,116,8.264153200009787
59.443582312924455,16,0.9605960100000002,2849.6278618339807,0.05916849999994156,113,6.686040499993396
59.443582312924455,18,0.7859421900000001,2331.513705136893,0.04672359999995024,271,12.662095599986515
59.443582312924455,18,0.7859421900000001,2590.5707834854366,0.04264979999993557,354,15.09802919997719
59.443582312924455,18,0.7859421900000001,2849.6278618339807,0.049562000000150874,390,19.32918000005884
59.443582312924455,18,0.8732691000000001,2331.513705136893,0.048109600000088903,127,6.109919200011291
59.443582312924455,18,0.8732691000000001,2590.5707834854366,0.03786549999995259,264,9.996491999987484
59.443582312924455,18,0.8732691000000001,2849.6278618339807,0.06667970000012247,108,7.201407600013226
59.443582312924455,18,0.9605960100000002,2331.513705136893,0.06875669999999445,83,5.70680609999954
59.443582312924455,18,0.9605960100000002,2590.5707834854366,0.06305629999997109,117,7.377587099996617
59.443582312924455,18,0.9605960100000002,2849.6278618339807,0.053678699999863966,108,5.797299599985308
48.635658256029096,14,0.7859421900000001,2331.513705136893,0.04359569999996893,344,14.996920799989311
48.635658256029096,14,0.7859421900000001,2590.5707834854366,0.054407599999876766,377,20.51166519995354
48.635658256029096,14,0.7859421900000001,2849.6278618339807,0.041571999999860054,145,6.027939999979708
48.635658256029096,14,0.8732691000000001,2331.513705136893,0.07105409999985568,292,20.74779719995786
48.635658256029096,14,0.8732691000000001,2590.5707834854366,0.04454129999999168,368,16.391198399996938
48.635658256029096,14,0.8732691000000001,2849.6278618339807,0.04379060000019308,403,17.64761180007781
48.635658256029096,14,0.9605960100000002,2331.513705136893,0.04191050000008545,143,5.993201500012219
48.635658256029096,14,0.9605960100000002,2590.5707834854366,0.07494740000015554,102,7.644634800015865
48.635658256029096,14,0.9605960100000002,2849.6278618339807,0.07213739999997415,217,15.65381579999439
48.635658256029096,16,0.7859421900000001,2331.513705136893,0.07031780000011167,263,18.49358140002937
48.635658256029096,16,0.7859421900000001,2590.5707834854366,0.044540099999949234,407,18.12782069997934
48.635658256029096,16,0.7859421900000001,2849.6278618339807,0.05732869999997092,423,24.2500400999877
48.635658256029096,16,0.8732691000000001,2331.513705136893,0.0589469999999892,281,16.564106999996966
48.635658256029096,16,0.8732691000000001,2590.5707834854366,0.05514320000020234,268,14.778377600054228
48.635658256029096,16,0.8732691000000001,2849.6278618339807,0.0487714999999298,177,8.632555499987575
48.635658256029096,16,0.9605960100000002,2331.513705136893,0.066669900000079,93,6.200300700007347
48.635658256029096,16,0.9605960100000002,2590.5707834854366,0.06433290000018133,114,7.333950600020671
48.635658256029096,16,0.9605960100000002,2849.6278618339807,0.055745999999999185,119,6.633773999999903
48.635658256029096,18,0.7859421900000001,2331.513705136893,0.05469900000002781,348,19.035252000009677
48.635658256029096,18,0.7859421900000001,2590.5707834854366,0.06883109999989756,284,19.548032399970907
48.635658256029096,18,0.7859421900000001,2849.6278618339807,0.04858070000000225,276,13.408273200000622
48.635658256029096,18,0.8732691000000001,2331.513705136893,0.05213200000002871,241,12.56381200000692
48.635658256029096,18,0.8732691000000001,2590.5707834854366,0.04781409999986863,160,7.650255999978981
48.635658256029096,18,0.8732691000000001,2849.6278618339807,0.08338049999997565,248,20.678363999993962
48.635658256029096,18,0.9605960100000002,2331.513705136893,0.056835899999896355,194,11.026164599979893
48.635658256029096,18,0.9605960100000002,2590.5707834854366,0.05789380000010169,119,6.889362200012101
48.635658256029096,18,0.9605960100000002,2849.6278618339807,0.07271019999984674,106,7.707281199983754
54.039620284476776,14,0.7859421900000001,2331.513705136893,0.040070799999966766,457,18.312355599984812
54.039620284476776,14,0.7859421900000001,2590.5707834854366,0.041753100000050836,382,15.94968420001942
54.039620284476776,14,0.7859421900000001,2849.6278618339807,0.04068439999991824,376,15.297334399969259
54.039620284476776,14,0.8732691000000001,2331.513705136893,0.05378559999985555,411,22.10588159994063
54.039620284476776,14,0.8732691000000001,2590.5707834854366,0.05431210000006104,366,19.87822860002234
54.039620284476776,14,0.8732691000000001,2849.6278618339807,0.03762320000009822,398,14.974033600039093
54.039620284476776,14,0.9605960100000002,2331.513705136893,0.0641269000000193,161,10.324430900003108
54.039620284476776,14,0.9605960100000002,2590.5707834854366,0.054578300000002855,111,6.058191300000317
54.039620284476776,14,0.9605960100000002,2849.6278618339807,0.062125000000150976,229,14.226625000034574
54.039620284476776,16,0.7859421900000001,2331.513705136893,0.051026399999955174,413,21.073903199981487
54.039620284476776,16,0.7859421900000001,2590.5707834854366,0.06127919999994447,328,20.099577599981785
54.039620284476776,16,0.7859421900000001,2849.6278618339807,0.0434751000000233,325,14.129407500007574
54.039620284476776,16,0.8732691000000001,2331.513705136893,0.06796729999996387,267,18.147269099990353
54.039620284476776,16,0.8732691000000001,2590.5707834854366,0.04360599999995429,314,13.692283999985648
54.039620284476776,16,0.8732691000000001,2849.6278618339807,0.05880400000000918,315,18.523260000002892
54.039620284476776,16,0.9605960100000002,2331.513705136893,0.06102329999998801,95,5.797213499998861
54.039620284476776,16,0.9605960100000002,2590.5707834854366,0.06448290000002999,104,6.7062216000031185
54.039620284476776,16,0.9605960100000002,2849.6278618339807,0.07626030000005812,120,9.151236000006975
